user_id,age,country,geo_loc,lat,long,isbn,book_title,book_author,year_pub,book_rating,image_url_l
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0140293450,About a Boy,Nick Hornby,2000,8,http://images.amazon.com/images/P/0140293450.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0140314121,The Ha Ha Bonk Book (Young Puffin Original),Ahlberg,1999,8,http://images.amazon.com/images/P/0140314121.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0140314946,Please Mrs Butler (Puffin Books),Allan Ahlberg,1999,10,http://images.amazon.com/images/P/0140314946.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0140431020,Lady Susan ; The Watsons ; Sanditon (Penguin English Library),Jane Austen,1975,8,http://images.amazon.com/images/P/0140431020.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0142001805,The Eyre Affair: A Novel,Jasper Fforde,2003,9,http://images.amazon.com/images/P/0142001805.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0192719025,Three Blind Eyes,Alison Prince,2003,7,http://images.amazon.com/images/P/0192719025.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0333628020,Just William,Richmal Crompton,1994,9,http://images.amazon.com/images/P/0333628020.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0375828192,Lyra's Oxford,PHILIP PULLMAN,2003,9,http://images.amazon.com/images/P/0375828192.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0385504209,The Da Vinci Code,Dan Brown,2003,8,http://images.amazon.com/images/P/0385504209.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0521407656,Primary Gymnastics : A Multi-Activities Approach,B. Benn,1990,8,http://images.amazon.com/images/P/0521407656.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0586090134,Page After Page,Tim Page,1990,9,http://images.amazon.com/images/P/0586090134.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0618249060,Silent Spring,Rachel Carson,2002,9,http://images.amazon.com/images/P/0618249060.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0670386731,Humpty Dumpty (Viking Kestrel Picture Books),Rodney Peppe,1985,8,http://images.amazon.com/images/P/0670386731.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0714120022,The ancient Olympic Games,Judith Swaddling,1980,8,http://images.amazon.com/images/P/0714120022.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0718137531,Come to Grief,Dick Francis,0,8,http://images.amazon.com/images/P/0718137531.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0761101144,"Shoes: A Celebration of Pumps, Sandals, Slippers &amp; More",Linda O'Keeffe,1996,10,http://images.amazon.com/images/P/0761101144.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,080523747X,Masquerade,Kit Williams,1984,10,http://images.amazon.com/images/P/080523747X.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,093807783X,The Long Road Turns to Joy: A Guide to Walking Meditation,Thich Nhat Hanh,1996,10,http://images.amazon.com/images/P/093807783X.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,1860497942,Bombers and Mash,Raynes Minns,1999,8,http://images.amazon.com/images/P/1860497942.01.LZZZZZZZ.jpg
147803,64,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,1860499627,Desert Dawn,Jeanne D'Haem,2003,7,http://images.amazon.com/images/P/1860499627.01.LZZZZZZZ.jpg
147944,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385510438,The Last Juror,John Grisham,2004,8,http://images.amazon.com/images/P/0385510438.01.LZZZZZZZ.jpg
148175,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385511612,Bleachers,John Grisham,2003,7,http://images.amazon.com/images/P/0385511612.01.LZZZZZZZ.jpg
148296,56,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1585672076,Mortal Suns,Tanith Lee,2003,10,http://images.amazon.com/images/P/1585672076.01.LZZZZZZZ.jpg
148457,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0671242954,TIME AND AGAIN,Jack Finney,1986,7,http://images.amazon.com/images/P/0671242954.01.LZZZZZZZ.jpg
148595,68,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312984235,I'll Be Watching You,Tina Wainscott,2003,9,http://images.amazon.com/images/P/0312984235.01.LZZZZZZZ.jpg
148620,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060192119,As Nature Made Him: The Boy Who Was Raised As a Girl,John Colapinto,2000,7,http://images.amazon.com/images/P/0060192119.01.LZZZZZZZ.jpg
148620,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345426258,Hart's War,John Katzenbach,2000,7,http://images.amazon.com/images/P/0345426258.01.LZZZZZZZ.jpg
148620,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,044651506X,Plum Island,Nelson DeMille,1997,7,http://images.amazon.com/images/P/044651506X.01.LZZZZZZZ.jpg
148620,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0679429220,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,8,http://images.amazon.com/images/P/0679429220.01.LZZZZZZZ.jpg
148653,63,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0553052098,Call Me Anna: The Autobiography of Patty Duke,Patty Duke,1988,8,http://images.amazon.com/images/P/0553052098.01.LZZZZZZZ.jpg
148653,63,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0684810921,HELL OF A LIFE,Maureen Stapleton,1995,7,http://images.amazon.com/images/P/0684810921.01.LZZZZZZZ.jpg
148653,63,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0809281228,Loretta Lynn: Coal Miner's Daughter,Loretta. Lynn,1978,10,http://images.amazon.com/images/P/0809281228.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,006080971X,Old Yeller,Fred Gipson,1989,8,http://images.amazon.com/images/P/006080971X.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060934417,Bel Canto: A Novel,Ann Patchett,2002,8,http://images.amazon.com/images/P/0060934417.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0061093653,Twelve Red Herrings,Jeffrey Archer,1995,10,http://images.amazon.com/images/P/0061093653.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0070212570,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,8,http://images.amazon.com/images/P/0070212570.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0140131612,Lake Wobegon Days (Wisconsin),Garrison Keillor,1995,9,http://images.amazon.com/images/P/0140131612.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,014025448X,At Home in Mitford (The Mitford Years),Jan Karon,1996,9,http://images.amazon.com/images/P/014025448X.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0140254544,A Light in the Window (The Mitford Years),Jan Karon,1996,8,http://images.amazon.com/images/P/0140254544.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0310444314,Zondervan Bible Storybook,Jenny Robertson,1988,8,http://images.amazon.com/images/P/0310444314.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312146809,A Stranger for Christmas,Carol Lynn Pearson,1996,8,http://images.amazon.com/images/P/0312146809.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312986343,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,Janet Evanovich,2004,8,http://images.amazon.com/images/P/0312986343.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0316666343,The Lovely Bones: A Novel,Alice Sebold,2002,8,http://images.amazon.com/images/P/0316666343.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,8,http://images.amazon.com/images/P/0345339681.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345345053,A Sand County Almanac (Outdoor Essays &amp; Reflections),Aldo Leopold,1990,9,http://images.amazon.com/images/P/0345345053.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345373421,Angel Letters,Sophy Burnham,1991,6,http://images.amazon.com/images/P/0345373421.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345459202,Big Stone Gap,Adriana Trigiani,2003,8,http://images.amazon.com/images/P/0345459202.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0375700757,Cold Mountain : A Novel,CHARLES FRAZIER,1998,9,http://images.amazon.com/images/P/0375700757.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,037576108X,The Christmas Tree,Julie Salamon,2002,9,http://images.amazon.com/images/P/037576108X.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0380727293,Dr. Atkins' New Diet Revolution,Robert C. Atkins,1997,8,http://images.amazon.com/images/P/0380727293.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0380730138,Vinegar Hill (Oprah's Book Club (Paperback)),A. Manette Ansay,1998,8,http://images.amazon.com/images/P/0380730138.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0380885344,Downtown,Norma Fox Mazer,1991,8,http://images.amazon.com/images/P/0380885344.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385265700,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,10,http://images.amazon.com/images/P/0385265700.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385312202,Leaving Cold Sassy: The Unfinished Sequel to Cold Sassy,Olive Ann Burns,1994,9,http://images.amazon.com/images/P/0385312202.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385323174,What Child Is This? : A Christmas Story,CAROLINE B. COONEY,1997,8,http://images.amazon.com/images/P/0385323174.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385496338,Ten Thousand Sorrows : The Extraordinary Journey of a Korean War Orphan,Elizabeth Kim,2000,9,http://images.amazon.com/images/P/0385496338.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0394405455,Singin' and Swingin' and Gettin' Merry Like Christmas,Maya Angelou,1976,8,http://images.amazon.com/images/P/0394405455.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0395404258,The Handmaid's Tale,Margaret Atwood,1986,7,http://images.amazon.com/images/P/0395404258.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399146008,Shock,Robin Cook,2001,8,http://images.amazon.com/images/P/0399146008.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399501487,Lord of the Flies,William Gerald Golding,1959,9,http://images.amazon.com/images/P/0399501487.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0425150755,The Aladdin Factor,Jack Canfield,1995,9,http://images.amazon.com/images/P/0425150755.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0425176487,The Pull of the Moon,Elizabeth Berg,2000,8,http://images.amazon.com/images/P/0425176487.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0440188415,Taming a Sea-Horse,Robert B. Parker,1987,8,http://images.amazon.com/images/P/0440188415.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,044021145X,The Firm,John Grisham,1992,10,http://images.amazon.com/images/P/044021145X.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0440222915,Outlander,DIANA GABALDON,1996,8,http://images.amazon.com/images/P/0440222915.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0440407524,Shiloh (Yearling Newbery),Phyllis Reynolds Naylor,1992,8,http://images.amazon.com/images/P/0440407524.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0440498058,A Wrinkle In Time,MADELEINE L'ENGLE,1998,9,http://images.amazon.com/images/P/0440498058.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0440505828,Why Can't a Man Be More Like a Cat?,Linda Konner,1996,9,http://images.amazon.com/images/P/0440505828.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0445409029,Edwin of the Iron Shoes,Marcia Muller,1990,8,http://images.amazon.com/images/P/0445409029.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446377651,Side Tracked Home Executives,Pam Young,1983,9,http://images.amazon.com/images/P/0446377651.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446400955,Don't Ask (Dortmunder Novels (Paperback)),Donald E. Westlake,1994,6,http://images.amazon.com/images/P/0446400955.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446519138,Simple Abundance:  A Daybook of Comfort and Joy,Sarah Ban Breathnach,1995,10,http://images.amazon.com/images/P/0446519138.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0448095114,"The Clue of the Broken Locket (Nancy Drew Mystery Stories, No 11)",Carolyn Keene,1970,6,http://images.amazon.com/images/P/0448095114.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0449147606,Mrs. Pollifax and the Whirling Dervish,Dorothy Gilman,1991,8,http://images.amazon.com/images/P/0449147606.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0449212394,Bolt,Dick Francis,1988,7,http://images.amazon.com/images/P/0449212394.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0449217493,Caribbean,James A. Michener,1991,7,http://images.amazon.com/images/P/0449217493.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0449219461,H Is for Homicide (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1993,8,http://images.amazon.com/images/P/0449219461.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0449221121,Rat Race,Dick Francis,1993,8,http://images.amazon.com/images/P/0449221121.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0451186923,The Deep End of the Ocean,Jacquelyn Mitchard,1997,8,http://images.amazon.com/images/P/0451186923.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0451209206,Mrs. Malory and Death in Practice (Sheila Malory Mysteries),Hazel Holt,2003,8,http://images.amazon.com/images/P/0451209206.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0452264464,Beloved (Plume Contemporary Fiction),Toni Morrison,1994,9,http://images.amazon.com/images/P/0452264464.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0515087122,The Cat Who Ate Danish Modern (Cat Who... (Paperback)),Lilian Jackson Braun,1990,8,http://images.amazon.com/images/P/0515087122.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0515090506,The Cat Who Played Brahms,Lilian Jackson Braun,1997,8,http://images.amazon.com/images/P/0515090506.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0515095826,The Cat Who Knew Shakespeare,Lilian Jackson Braun,1988,8,http://images.amazon.com/images/P/0515095826.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0515125024,Die Trying,Lee Child,1999,9,http://images.amazon.com/images/P/0515125024.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0515129941,The Cat Who Robbed a Bank (Cat Who... (Paperback)),Lilian Jackson Braun,2001,8,http://images.amazon.com/images/P/0515129941.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0517146711,"Norman Vincent Peale: A New Collection of Three Complete Books : A Guide to Confident Living, Stay Alive All Your Life, the Amazing Results of Positive Thinking",Norman Vincent Peale,1996,9,http://images.amazon.com/images/P/0517146711.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0517207346,How to Live with a Neurotic Cat,STEPHEN BAKER,1999,7,http://images.amazon.com/images/P/0517207346.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0553212338,"Call of The Wild, White Fang (Bantam Classics)",JACK LONDON,1991,8,http://images.amazon.com/images/P/0553212338.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,055321313X,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1982,7,http://images.amazon.com/images/P/055321313X.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0553257048,The Postman,David Brin,1986,8,http://images.amazon.com/images/P/0553257048.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0553269585,The Lord God Made Them All,James Herriot,1984,8,http://images.amazon.com/images/P/0553269585.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0553297341,Gone to the Dogs (Dog Lover's Mysteries),Susan Conant,1992,8,http://images.amazon.com/images/P/0553297341.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0553574639,The Main Corpse (Culinary Mysteries (Paperback)),Diane Mott Davidson,1997,7,http://images.amazon.com/images/P/0553574639.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0553800914,The Search,Iris Johansen,2000,8,http://images.amazon.com/images/P/0553800914.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,059050214X,"A Journey to the New World: The Diary of Remember Patience Whipple, Mayflower, 1620 (Dear America Series)",Kathryn Lasky,1996,8,http://images.amazon.com/images/P/059050214X.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0670865796,The Deep End of the Ocean (Oprah's Book Club (Hardcover)),Jacquelyn Mitchard,1996,10,http://images.amazon.com/images/P/0670865796.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0670880728,Bridget Jones's Diary,Helen Fielding,1998,6,http://images.amazon.com/images/P/0670880728.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0671502271,Ten Greatest Gifts I Give My Children : Parenting from the Heart,Steven W. Vannoy,1994,8,http://images.amazon.com/images/P/0671502271.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0671726730,To Dance With the White Dog,Terry Kay,1991,8,http://images.amazon.com/images/P/0671726730.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0671759213,She's Come Undone,Wally Lamb,1993,10,http://images.amazon.com/images/P/0671759213.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0671867873,"WHITE BUTTERFLY : Featuring an Original Easy Rawlins Short Story \Lavender\"" (Easy Rawlins Mysteries (Paperback))""",Walter Mosley,1993,9,http://images.amazon.com/images/P/0671867873.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0679419608,Maybe (Maybe Not): Second Thoughts from a Secret Life,Robert Fulghum,1993,9,http://images.amazon.com/images/P/0679419608.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0679721819,Mama Day (Vintage Contemporaries),Gloria Naylor,1989,10,http://images.amazon.com/images/P/0679721819.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0679770151,Sleeping at the Starlite Motel: And Other Adventures on the Way Back Home,Bailey White,1996,9,http://images.amazon.com/images/P/0679770151.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0684801469,Farewell To Arms,Ernest Hemingway,1995,8,http://images.amazon.com/images/P/0684801469.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0684801884,Women Make the Best Friends: A Celebration,Lois Wyse,1995,8,http://images.amazon.com/images/P/0684801884.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,068484477X,STONES FROM THE RIVER,Ursula Hegi,1997,8,http://images.amazon.com/images/P/068484477X.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0688052851,Whad'Ya Know?,Michael Feldman,1991,7,http://images.amazon.com/images/P/0688052851.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0688220150,Ramona the Brave,Beverly Cleary,1975,8,http://images.amazon.com/images/P/0688220150.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0689501781,Some Lose Their Way,Frederick J. Lipp,1983,7,http://images.amazon.com/images/P/0689501781.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0743219422,"The Christmas Box Miracle : My Spiritual Journey of Destiny, Healing and Hope",Richard Paul Evans,2001,8,http://images.amazon.com/images/P/0743219422.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0800754344,Angel Unaware,Dale Evans Rogers,1992,8,http://images.amazon.com/images/P/0800754344.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,080410526X,All I Really Need to Know,ROBERT FULGHUM,1989,8,http://images.amazon.com/images/P/080410526X.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0805029222,The Good Samaritan Strikes Again,Patrick F. McManus,1993,8,http://images.amazon.com/images/P/0805029222.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0836220668,Bride Of The Far Side,Gary Larson,1985,9,http://images.amazon.com/images/P/0836220668.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0836220854,Far Side Gallery 2,Gary Larson,2003,9,http://images.amazon.com/images/P/0836220854.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0836279441,I can see you naked: A fearless guide to making great presentations,Ron Hoff,1988,10,http://images.amazon.com/images/P/0836279441.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0842329129,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1996,8,http://images.amazon.com/images/P/0842329129.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0911954651,"No salt, no sugar, no fat cookbook (Nitty Gritty books)",Jacqueline B Williams,1981,7,http://images.amazon.com/images/P/0911954651.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0943247004,Who's Raising Whom: A Parent's Guide to Effective Child Discipline,"Larry, Dr. Waldman",1987,8,http://images.amazon.com/images/P/0943247004.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1558744150,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,8,http://images.amazon.com/images/P/1558744150.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1558745432,A 5th Portion of Chicken Soup for the Soul : 101 Stories to Open the Heart and Rekindle the Spirit,Jack Canfield,1998,9,http://images.amazon.com/images/P/1558745432.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1558746226,A Second Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series),Jack Canfield,1998,10,http://images.amazon.com/images/P/1558746226.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1558746463,Chicken Soup for the Couple's Soul (Chicken Soup for the Soul),Jack Canfield,1999,7,http://images.amazon.com/images/P/1558746463.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1558747028,Chicken Soup for the College Soul : Inspiring and Humorous Stories for College Students (Chicken Soup for the Soul),Jack Canfield,1999,7,http://images.amazon.com/images/P/1558747028.01.LZZZZZZZ.jpg
148744,67,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1573225789,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1997,8,http://images.amazon.com/images/P/1573225789.01.LZZZZZZZ.jpg
148775,71,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312266324,A Place of Execution,Val McDermid,2000,6,http://images.amazon.com/images/P/0312266324.01.LZZZZZZZ.jpg
148793,56,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0671524097,Sharp Edges,Jayne Ann Krentz,1998,7,http://images.amazon.com/images/P/0671524097.01.LZZZZZZZ.jpg
148819,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0882668773,Bulbs: Four Seasons of Beautiful Blooms,Lewis Hill,1994,7,http://images.amazon.com/images/P/0882668773.01.LZZZZZZZ.jpg
148915,58,canada,"61.0666922, -107.991707",61.0666922,-107.991707,0821769278,Plain Jane,Fern Michaels,2002,8,http://images.amazon.com/images/P/0821769278.01.LZZZZZZZ.jpg
148929,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060937742,In the Country of the Young,Lisa Carey,2002,7,http://images.amazon.com/images/P/0060937742.01.LZZZZZZZ.jpg
